agent1_type,agent2_type,board_size,iterations,seed,agent1_starts,result,agent1_wins,agent2_wins,draws,time,simulations
RAVE,GRAVE,5,100,42,True,1,1,0,0,0.6219980716705322,2400
RAVE,GRAVE,5,100,43,False,-1,0,1,0,0.5009982585906982,2400
RAVE,GRAVE,5,100,44,True,1,1,0,0,0.44704270362854004,2400
RAVE,GRAVE,5,100,45,False,-1,0,1,0,0.6669576168060303,2400
RAVE,GRAVE,5,100,46,True,1,1,0,0,0.5330398082733154,2400
RAVE,GRAVE,5,100,47,False,1,1,0,0,0.3279585838317871,2400
RAVE,GRAVE,5,100,48,True,1,1,0,0,0.5070028305053711,2400
RAVE,GRAVE,5,100,49,False,1,1,0,0,0.768998384475708,2400
RAVE,GRAVE,5,100,50,True,1,1,0,0,0.37199974060058594,2400
RAVE,GRAVE,5,100,51,False,-1,0,1,0,0.3490002155303955,2400
RAVE,GRAVE,5,100,52,True,1,1,0,0,0.3680000305175781,2400
RAVE,GRAVE,5,100,53,False,1,1,0,0,0.602003812789917,2400
RAVE,GRAVE,5,100,54,True,-1,0,1,0,0.645993709564209,2400
RAVE,GRAVE,5,100,55,False,1,1,0,0,0.43000006675720215,2400
RAVE,GRAVE,5,100,56,True,1,1,0,0,0.5489988327026367,2400
RAVE,GRAVE,5,100,57,False,1,1,0,0,0.4020400047302246,2400
RAVE,GRAVE,5,100,58,True,1,1,0,0,0.37300729751586914,2400
RAVE,GRAVE,5,100,59,False,-1,0,1,0,0.3859574794769287,2400
RAVE,GRAVE,5,100,60,True,-1,0,1,0,0.3300516605377197,2400
RAVE,GRAVE,5,100,61,False,-1,0,1,0,0.4739813804626465,2400
RAVE,GRAVE,5,100,62,True,1,1,0,0,0.4199655055999756,2400
RAVE,GRAVE,5,100,63,False,1,1,0,0,0.42699599266052246,2400
RAVE,GRAVE,5,100,64,True,1,1,0,0,0.4000394344329834,2400
RAVE,GRAVE,5,100,65,False,1,1,0,0,0.699000358581543,2400
RAVE,GRAVE,5,100,66,True,1,1,0,0,0.5039687156677246,2400
RAVE,GRAVE,5,100,67,False,1,1,0,0,0.6529929637908936,2400
RAVE,GRAVE,5,100,68,True,1,1,0,0,0.8440029621124268,2400
RAVE,GRAVE,5,100,69,False,1,1,0,0,0.5710337162017822,2400
RAVE,GRAVE,5,100,70,True,1,1,0,0,0.40596675872802734,2400
RAVE,GRAVE,5,100,71,False,-1,0,1,0,0.5039992332458496,2400
RAVE,GRAVE,5,100,72,True,1,1,0,0,0.38999342918395996,2400
RAVE,GRAVE,5,100,73,False,-1,0,1,0,0.49700045585632324,2400
RAVE,GRAVE,5,100,74,True,1,1,0,0,0.37401819229125977,2400
RAVE,GRAVE,5,100,75,False,-1,0,1,0,0.4309873580932617,2400
RAVE,GRAVE,5,100,76,True,-1,0,1,0,0.32999753952026367,2400
RAVE,GRAVE,5,100,77,False,-1,0,1,0,0.4050004482269287,2400
RAVE,GRAVE,5,100,78,True,1,1,0,0,0.528003454208374,2400
RAVE,GRAVE,5,100,79,False,-1,0,1,0,0.8169934749603271,2400
RAVE,GRAVE,5,100,80,True,1,1,0,0,0.5600407123565674,2400
RAVE,GRAVE,5,100,81,False,1,1,0,0,0.5479609966278076,2400
RAVE,GRAVE,5,100,82,True,-1,0,1,0,0.4529995918273926,2400
RAVE,GRAVE,5,100,83,False,1,1,0,0,0.4800376892089844,2400
RAVE,GRAVE,5,100,84,True,1,1,0,0,0.4859635829925537,2400
RAVE,GRAVE,5,100,85,False,1,1,0,0,0.3200345039367676,2400
RAVE,GRAVE,5,100,86,True,-1,0,1,0,0.4440042972564697,2400
RAVE,GRAVE,5,100,87,False,1,1,0,0,0.5219597816467285,2400
RAVE,GRAVE,5,100,88,True,1,1,0,0,0.5080478191375732,2400
RAVE,GRAVE,5,100,89,False,-1,0,1,0,0.4239926338195801,2400
RAVE,GRAVE,5,100,90,True,-1,0,1,0,0.4250013828277588,2400
RAVE,GRAVE,5,100,91,False,1,1,0,0,0.474959135055542,2400
